price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,full_address,latitude,longitude,price_normalized
589000.0,4.0,3.0,2440,9600,2.0,0,0,5,2440,0,1961,0,"11611 106th Ave NE, Kirkland, WA 98034, USA",47.7043805,-122.2002545508996,13.286183160425152
863000.0,4.0,2.5,4120,22370,2.0,0,0,3,4120,0,1997,0,"1571 237th Ct NE, Sammamish, WA 98074, USA",47.62386345,-122.02288971784624,13.668171128813444
210000.0,2.0,1.75,1440,5680,1.0,0,0,4,1440,0,1978,2000,"24429 12th Ave S, Des Moines, WA 98198, USA",47.3824423,-122.31906463414596,12.25486757159303
206135.0,3.0,1.0,1340,11070,1.0,0,0,4,1340,0,1978,2000,"12129 SE 277th Pl, Kent, WA 98030, USA",47.3526957,-122.1778581592661,12.236291424114171
1125000.0,6.0,3.75,3010,4360,2.0,0,0,3,2000,1010,2014,0,"8016 Meridian Ave N, Seattle, WA 98103, USA",47.68737875,-122.33278518609907,13.933294482509151
285000.0,3.0,1.75,1840,8601,1.0,0,0,3,920,920,1905,2014,"7339 46th Ave S, Seattle, WA 98118, USA",47.53589915,-122.27568005145216,12.560247968016562
230000.0,2.0,1.0,930,7550,1.0,0,0,3,930,0,1986,0,"13008 23rd Ave S, SeaTac, WA 98168, USA",47.4866275,-122.3032405,12.345838935721968
845000.0,4.0,2.75,4070,115434,2.0,0,0,3,4070,0,2002,0,"12810 440th Pl SE, North Bend, WA 98045, USA",,,13.647093089770562
350000.0,3.0,1.75,1820,9545,1.0,0,0,3,1230,590,1976,0,"3037 NE 205th St, Lake Forest Park, WA 98155, USA",47.77732554268077,-122.29608629858798,12.765691290604371
304000.0,3.0,1.0,1280,8184,1.5,0,0,4,1280,0,1947,1988,"16225 10th Ave NE, Shoreline, WA 98155, USA",47.7467166,-122.31883010873509,12.624786269856633
370000.0,2.0,1.0,900,4600,1.0,0,0,3,900,0,1951,1994,"307 NW 87th St, Seattle, WA 98117, USA",47.69187565,-122.3611194,12.821260987319457
810000.0,3.0,1.75,1980,13503,1.0,0,2,4,1320,660,1952,0,"2622 W Lake Sammamish Pkwy SE, Bellevue, WA 98008, USA",47.58641288167098,-122.11133123603342,13.60479076121576
440000.0,4.0,2.25,2010,7575,1.0,0,0,3,1220,790,1974,0,"14450 105th Ct NE, Kirkland, WA 98034, USA",47.73282545,-122.19983909680629,12.994532278619134
1030000.0,4.0,2.5,2750,4800,2.0,0,0,3,1960,790,1905,2005,"5700-5798 Wallingford Ave N, Seattle, WA 98103, USA",,,13.845070331079134
775000.0,4.0,2.0,3140,10875,1.0,0,1,3,1940,1200,1939,1969,"3704 W Lawton St, Seattle, WA 98199, USA",47.6656267,-122.40604367161744,13.560619598657233
1335000.0,5.0,2.25,4200,5800,2.5,0,0,4,2910,1290,1906,1990,"1024 15th Ave E, Seattle, WA 98112, USA",47.62841045,-122.3122375522852,14.104442598879876
235000.0,3.0,1.75,1900,8540,1.0,0,0,3,950,950,1980,0,"13002 23rd Ave S, SeaTac, WA 98168, USA",47.4867885,-122.3032745,12.367345048436391
499950.0,3.0,1.0,1830,3000,1.5,0,0,3,1430,400,1926,2003,"611 N 46th St, Seattle, WA 98103, USA",47.661886800000005,-122.35092730907748,13.122265372602016
622500.0,5.0,2.75,3320,23760,2.0,0,0,4,2190,1130,1975,0,"14523 NE 169th St, Woodinville, WA 98072, USA",47.7504123,-122.1736698,13.341500513745412
300000.0,4.0,2.5,2700,10814,1.0,0,0,4,1560,1140,1966,0,"12235 SE 259th Pl, Kent, WA 98030, USA",47.36899715,-122.1771328801976,12.611541086966115
205000.0,3.0,1.0,1290,6566,1.0,0,0,5,1290,0,1976,0,"33601-33799 35th Ave SW, Federal Way, WA 98023, USA",,,12.230770136157428
435000.0,3.0,1.75,1500,8173,1.0,0,0,3,1500,0,1997,0,"8528 NE 142nd St, Kirkland, WA 98034, USA",47.7292885,-122.22691601603056,12.983103608918753
697000.0,4.0,2.75,3650,48351,1.5,0,0,4,3650,0,1978,2000,"18534 186th Pl NE, Woodinville, WA 98077, USA",47.76335808020515,-122.16472560766908,13.454542124461861
153000.0,3.0,1.0,1270,6405,1.5,0,0,3,1270,0,1944,0,"12015 75th Ave S, Seattle, WA 98178, USA",47.496000050000006,-122.24084367420704,11.938199736300925
454000.0,4.0,2.25,2630,39000,2.0,0,0,3,2630,0,1979,2014,"14404 SE 216th St, Kent, WA 98042, USA",47.4089415,-122.14902070608466,13.025854679664231
345000.0,2.0,1.5,1800,26615,1.0,0,0,5,1240,560,1987,0,"33336-33412 E Lake Holm Dr SE, Auburn, WA 98092, USA",,,12.75130259456002
585000.0,3.0,1.0,1870,2807,1.5,0,0,4,1580,290,1927,0,"111 NW 53rd St, Seattle, WA 98107, USA",47.6673693,-122.35796176358564,13.279368835614243
380000.0,4.0,2.5,2540,6365,2.0,0,0,3,1870,670,2000,0,"2107 Davis Ave S, Renton, WA 98055, USA",47.46080563265306,-122.2141634489796,12.847929163278053
250600.0,4.0,2.5,1930,8660,1.0,0,0,3,1120,810,1981,2013,"2025 W St NW, Auburn, WA 98001, USA",47.32613215,-122.2601002,12.431617311859128
890000.0,4.0,2.25,2770,13500,2.0,0,0,3,2770,0,1974,0,"6701 81st Ave SE, Mercer Island, WA 98040, USA",47.54299635,-122.23127115490055,13.698977865303197
370000.0,4.0,2.5,2220,5338,2.0,0,0,3,2220,0,2001,0,"5127 NE 4th Pl, Renton, WA 98059, USA",47.4887633,-122.14998622885182,12.821260987319457
369500.0,3.0,1.5,1650,9957,1.0,0,0,4,1100,550,1961,2001,"14001 28th Ave NE, Seattle, WA 98125, USA",47.73036425,-122.29817625191497,12.819908725726677
883000.0,4.0,2.5,3670,54450,2.0,0,0,3,3670,0,1999,0,"1227 243rd Ave NE, Sammamish, WA 98074, USA",47.6215017307789,-122.01522295114366,13.691081612088286
950000.0,4.0,2.5,3770,35081,2.0,0,0,3,3770,0,1989,0,"10326 216th Ct NE, Redmond, WA 98053, USA",,,13.76421831620775
615000.0,3.0,1.75,2350,20820,1.0,0,0,4,1800,550,1978,2000,"7-19 210th Pl NE, Sammamish, WA 98074, USA",47.64789268457777,-122.05932560478584,13.329379172803593
305000.0,3.0,1.5,1210,5240,1.0,0,0,4,610,600,1983,0,"5445 17th Ave SW, Seattle, WA 98106, USA",47.552410300000005,-122.35621100272483,12.628070334272698
590000.0,4.0,2.5,2010,7972,2.0,0,0,4,2010,0,1989,0,"3419 241st Pl SE, Issaquah, WA 98029, USA",,,13.28787951079572
485000.0,3.0,2.5,1580,6065,2.0,0,0,3,1580,0,1985,0,"24025 SE 42nd St, Issaquah, WA 98029, USA",47.56969140938395,-122.08636171382804,13.091906231773164
215000.0,2.0,1.0,710,7200,1.0,0,0,3,710,0,1943,2002,"7027 S 125th St, Seattle, WA 98178, USA",47.4903156,-122.24510502368688,12.278397958261774
430000.0,3.0,2.0,1910,5040,1.5,0,0,3,1910,0,1971,0,"2415 209th Ave NE, Sammamish, WA 98074, USA",47.63147579504341,-122.06067227755088,12.971542813248437
324900.0,4.0,2.5,1880,7965,2.0,0,0,3,1880,0,2000,0,"21661 SE 265th Way, Maple Valley, WA 98038, USA",47.3641604,-122.05190809656796,12.691275799522568
849900.0,2.0,2.0,2280,641203,2.0,0,0,3,2280,0,1990,2009,"9326 SW 216th St, Vashon, WA 98070, USA",,,13.652875151095039
975000.0,5.0,2.75,3100,10014,1.0,0,2,4,1660,1440,1973,0,"9340 Mercerwood Dr, Mercer Island, WA 98040, USA",47.57341825,-122.21302075525674,13.790193775620484
910000.0,5.0,2.5,2350,4000,2.0,0,0,3,2350,0,1993,0,"2807 E Aloha St, Seattle, WA 98112, USA",47.62643465,-122.2960405314832,13.721200977393528
459950.0,3.0,1.75,1850,6869,1.0,0,2,5,1100,750,1919,1934,"2221 SW 154th St, Burien, WA 98166, USA",47.46472245,-122.36298805296803,13.038875241052304
325000.0,3.0,2.5,2070,8337,2.0,0,0,3,2070,0,1997,0,"26300-26398 124th Ave SE, Kent, WA 98030, USA",,,12.691583538230217
513000.0,4.0,2.75,2020,7070,1.0,0,0,5,1010,1010,1958,0,"9226 36th Ave SW, Seattle, WA 98126, USA",47.520226050000005,-122.3778259300208,13.148033073468746
475000.0,3.0,2.25,1580,12177,1.0,0,0,3,1200,380,1981,2013,"22013 NE 18th St, Sammamish, WA 98074, USA",47.62551468104763,-122.04534675495786,13.07107218827772
419000.0,4.0,2.5,2690,7947,2.0,0,0,3,2690,0,1993,0,"14114 SE 198th St, Renton, WA 98058, USA",47.4247915,-122.152864,12.945628585536271
760000.0,4.0,2.5,2420,10285,1.0,0,4,3,1700,720,1958,2004,"12849 Shorecrest Dr SW, Burien, WA 98146, USA",47.48716125,-122.35990604227857,13.541075028051122
1120000.0,5.0,1.5,2540,6660,2.0,0,3,4,2340,200,1954,1979,"9827 47th Ave SW, Seattle, WA 98136, USA",47.5144542,-122.39304721242266,13.928840136128022
129000.0,2.0,1.0,1150,30184,1.0,0,0,3,1150,0,1950,2005,"17029 106th Ave SE, Renton, WA 98055, USA",47.449148,-122.1998335,11.767575435251748
725000.0,5.0,2.5,3210,12000,1.0,0,0,4,1830,1380,1968,0,"14404 NE 11th Pl, Bellevue, WA 98007, USA",47.6204805,-122.14800140444665,13.493928313146206
580000.0,3.0,2.5,2040,4627,2.0,0,0,3,2040,0,1992,0,"17422 NE 28th St, Redmond, WA 98052, USA",47.636421,-122.10797965621516,13.270785106659046
385000.0,3.0,2.25,1920,4833,1.0,0,0,4,1060,860,1921,0,"10559 Evanston Ave N, Seattle, WA 98133, USA",47.70673485,-122.35176924656854,12.861001210669146
265000.0,4.0,1.75,1900,10588,1.0,0,0,5,1900,0,1958,0,"1310 22nd St SE, Auburn, WA 98002, USA",47.2890154,-122.21182712469252,12.487488878546145
1735000.0,3.0,2.5,4310,32093,1.5,0,4,5,2510,1800,1982,0,"18401 17th Ave NW, Shoreline, WA 98177, USA",47.76242645,-122.38047345118102,14.366518547731806
330000.0,3.0,2.5,1070,1155,2.0,0,0,3,720,350,2005,0,"4536 42nd Ave SW, Seattle, WA 98116, USA",47.56246936363636,-122.38533418181818,12.706850963741102
665000.0,4.0,2.5,2790,43091,2.0,0,0,4,2790,0,1989,0,"20324 194th Pl NE, Woodinville, WA 98077, USA",,,13.407543823396258
799000.0,3.0,2.5,2860,4442,2.0,0,0,3,2860,0,2000,0,"4432 30th Ave W, Seattle, WA 98199, USA",47.66101065,-122.39574869460556,13.591117476312084
589000.0,3.0,2.0,2250,8800,1.0,0,0,4,1250,1000,1925,1968,"3406 60th Ave SW, Seattle, WA 98116, USA",47.57369725,-122.40920019972188,13.286183160425152
1695000.0,2.0,2.25,3170,3000,2.0,0,2,5,1990,1180,1900,0,"308 Prospect St, Seattle, WA 98109, USA",47.6291917,-122.35099029986188,14.343193888767015
538000.0,3.0,1.0,1460,7200,1.0,0,0,3,1260,200,1906,2014,"8018 Wallingford Ave N, Seattle, WA 98103, USA",47.68755985,-122.336046592413,13.195615697878253
530100.0,3.0,1.0,1540,3399,1.5,0,0,3,1200,340,1926,2003,"123 NW 78th St, Seattle, WA 98117, USA",47.6852964,-122.3590259918027,13.18082283341064
718500.0,3.0,2.0,2910,6600,2.0,0,0,4,1920,990,1900,1988,"3959 S Ferdinand St, Seattle, WA 98118, USA",47.55765065,-122.2810042739905,13.484922376288697
299000.0,3.0,1.75,1180,13927,1.0,0,0,5,1180,0,1962,0,"18438 SE 135th St, Renton, WA 98059, USA",47.48179655,-122.09391671998311,12.608202196848836
556000.0,3.0,1.75,1640,7437,1.0,0,0,3,1090,550,1948,1994,"7736 38th Ave SW, Seattle, WA 98126, USA",47.5323965,-122.380350321788,13.228525371792253
171000.0,4.0,2.0,1520,19672,1.0,0,0,3,1020,500,1920,1979,"15014 42nd Ave S, Tukwila, WA 98188, USA",47.468306,-122.280871,12.049424683420915
540000.0,5.0,3.0,3610,9775,2.0,0,0,3,3610,0,2003,0,"24760 SE 276th Pl, Maple Valley, WA 98038, USA",47.35448475,-122.01096304482849,13.199326270390594
250000.0,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,2012,1912,"19521 SE 271st Pl, Covington, WA 98042, USA",47.3583875,-122.0814055,12.429220196836383
795000.0,4.0,3.5,3200,3250,2.0,0,0,3,2670,530,2007,0,"2500 22nd Ct NE, Issaquah, WA 98029, USA",47.5517203,-122.00014045,13.586098651497313
575000.0,3.0,3.0,1384,1287,2.0,0,0,3,1144,240,2006,0,"1128 10th Ave E, Seattle, WA 98102, USA",47.6295485,-122.3199788,13.26212705890841
379500.0,3.0,2.25,1410,1287,2.0,0,0,3,1290,120,2005,0,"2082 NW Boulder Way Dr, Issaquah, WA 98027, USA",47.534362,-122.0680239,12.846612510860464
385000.0,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,2006,0,"5115 NE 5th Pl, Renton, WA 98059, USA",47.49096125,-122.15007182093012,12.861001210669146
415500.0,4.0,2.5,1750,4779,2.0,0,0,3,1750,0,2009,0,"8019 NE 183rd St, Kenmore, WA 98028, USA",47.76082235,-122.23238302597558,12.937240300013613
397500.0,3.0,2.0,1510,6710,1.0,0,0,3,1070,440,1972,2002,"9325 NE 133rd St, Kirkland, WA 98034, USA",47.7193315,-122.21597181165106,12.89295272879663
530000.0,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,2005,0,"1901 NE 125th St, Seattle, WA 98125, USA",47.7190376,-122.30892514150132,13.180634172318978
883000.0,4.0,2.5,2960,41656,2.0,0,0,3,2960,0,1985,0,"14369 155th Ave NE, Woodinville, WA 98072, USA",47.7319238,-122.1315587,13.691081612088286
850000.0,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,1968,0,"1498 Hillside Dr SE, Issaquah, WA 98027, USA",47.51290713207034,-122.03007490745512,13.652992804936396
496752.0,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,1923,0,"1908 29th Ave S, Seattle, WA 98144, USA",47.5860191,-122.29474089685476,13.115848199650985
330000.0,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,1950,2005,"2704 NE 144th St, Seattle, WA 98125, USA",47.7332897,-122.29894563327407,12.706850963741102
735000.0,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,2010,0,"1750 10th Ave NE, Issaquah, WA 98029, USA",47.5458368,-122.0159418,13.507627138738266
525000.0,4.0,2.75,2360,4924,2.0,0,0,3,2360,0,2008,0,"20012 79th Ave NE, Kenmore, WA 98028, USA",47.77354185,-122.2348972,13.171155446333852
269950.0,3.0,2.5,1890,4838,2.0,0,0,3,1730,160,2002,0,"4295 S 137th St, Tukwila, WA 98168, USA",47.48024695,-122.27897572462577,12.505995740029274
650000.0,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,1953,0,"1411 112th Ave NE, Bellevue, WA 98004, USA",47.62365665,-122.19136515030154,13.384729180332174
520500.0,3.0,2.0,1900,8100,1.0,0,0,4,950,950,1940,2001,"834 NE 97th St, Seattle, WA 98115, USA",47.69969625,-122.31893437297023,13.162547088264901
652500.0,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,1990,2009,"25956 SE 37th Way, Issaquah, WA 98029, USA",,,13.38856795074486
506000.0,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,1957,2001,"16437 SE 8th St, Bellevue, WA 98008, USA",47.6031415,-122.11997788587963,13.134293924552235
416000.0,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,1957,2001,"717 164th Ave SE, Bellevue, WA 98008, USA",47.603424,-122.12197644210524,12.938442943086665
500000.0,4.0,2.75,2280,15347,1.0,0,0,5,2280,0,1960,0,"9007 132nd Pl SE, Newcastle, WA 98059, USA",47.52172295,-122.16410386021712,13.122365377402328
460000.0,3.0,1.75,1550,4708,1.0,0,0,4,860,690,1949,1985,"6503 39th Ave NE, Seattle, WA 98115, USA",47.67593955,-122.28618144154458,13.038983942375959
371025.0,3.0,2.0,1530,8925,1.0,0,0,3,1530,0,1977,2004,"10536 NE 148th Ct, Bothell, WA 98011, USA",47.7359811,-122.1990866217742,12.824027419996558
576000.0,4.0,2.5,2440,28405,2.0,0,0,3,2440,0,2002,0,"15125 78th Ave NE, Kenmore, WA 98028, USA",47.7385915,-122.23751332482188,13.263864675787632
353500.0,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,1987,2000,"13738 SE 199th Pl, Renton, WA 98058, USA",47.42478715,-122.15807569186488,12.775641593169077
1735000.0,4.0,2.25,3040,5000,2.0,0,3,4,2080,960,1926,1993,"3907 47th Ave NE, Seattle, WA 98105, USA",47.65657495,-122.27786182986546,14.366518547731806
183000.0,3.0,1.75,1070,8100,1.0,0,0,4,1070,0,1957,2001,"704 26th St SE, Auburn, WA 98002, USA",47.28532475,-122.2199423858757,12.117246896289503
763101.0,3.0,1.75,1990,5560,1.0,0,0,4,1100,890,1939,1989,"4811-4815 38th Ave NE, Seattle, WA 98105, USA",47.6720885,-122.2869147,13.545146984162772
460000.0,2.0,1.5,1090,4000,1.0,0,0,3,970,120,1951,1994,"2646 48th Ave SW, Seattle, WA 98116, USA",47.5798246,-122.39272375,13.038983942375959
825000.0,4.0,1.5,1890,6938,1.5,0,0,3,1890,0,1919,2001,"1529 45th Ave SW, Seattle, WA 98116, USA",47.5897195,-122.38922499074074,13.623139877437296
265000.0,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,1969,2010,"16206 SE 134th St, Renton, WA 98059, USA",47.48297705,-122.12417767482376,12.487488878546145
295000.0,3.0,1.75,1770,8235,1.0,0,0,3,1030,740,1960,2012,"455 S 190th St, Burien, WA 98148, USA",47.4323625,-122.32800175,12.59473402514672
418000.0,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,1960,2012,"9957 Rainier Ave S, Seattle, WA 98118, USA",47.51182095,-122.24923592107578,12.94323910384853
554000.0,3.0,3.5,3380,108900,2.0,0,0,3,2700,680,1999,0,"19000 196th Ave SE, Renton, WA 98058, USA",47.4316869,-122.07512198447924,13.224921770781943
534500.0,3.0,2.5,1700,3150,2.0,0,0,3,1700,0,2005,0,"2493 NE Laurel Crest Ln, Issaquah, WA 98029, USA",47.55055135,-121.99810117034804,13.189088880352877
690000.0,2.0,1.75,1600,4000,1.0,0,0,5,850,750,1918,0,"2505 E Calhoun St, Seattle, WA 98112, USA",47.640788400000005,-122.29996624647482,13.444448325847754
530000.0,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,1988,2000,"24610 SE 45th Way, Issaquah, WA 98029, USA",,,13.180634172318978
357186.0,2.0,1.75,1210,1040,2.0,0,0,3,1210,0,2014,0,"2520 Mulberry Walk NE, Issaquah, WA 98029, USA",47.5520208,-121.9986606,12.786014733145265
300000.0,5.0,3.0,1940,6355,1.0,0,0,3,1200,740,2007,0,"11720 8th Ave S, Seattle, WA 98168, USA",47.58396765,-122.32342745,12.611541086966115
304000.0,4.0,2.0,1810,8750,1.0,0,0,2,1110,700,1967,0,"12727 SE 191st Pl, Renton, WA 98058, USA",47.4306835,-122.1699025,12.624786269856633
385000.0,4.0,1.75,1690,4080,1.0,0,0,4,870,820,1984,0,"3405 35th Ave S, Seattle, WA 98144, USA",47.57219015,-122.28919969981192,12.861001210669146
415000.0,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,1923,0,"7502 15th Ave NE, Seattle, WA 98115, USA",47.68324795,-122.31184678815129,12.936036208848487
963000.0,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,2007,0,"16030 SE 45th Pl, Bellevue, WA 98006, USA",47.564204700000005,-122.12610321937056,13.777809729201323
792500.0,4.0,2.5,4290,175421,2.0,0,0,3,4290,0,2004,2003,"26735 SE 271st St, Ravensdale, WA 98051, USA",47.358471,-121.98752041738196,13.58294904656243
309212.0,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,1979,2014,"42511 SE 175th Pl, North Bend, WA 98045, USA",,,12.641785638796057
235000.0,2.0,1.5,880,1805,2.0,0,0,3,880,0,1999,0,"10546 Stone Ave N, Seattle, WA 98133, USA",47.7064281,-122.34172990629386,12.367345048436391
667000.0,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,1907,1983,"3239 NW 64th St, Seattle, WA 98107, USA",47.67458975,-122.4001461978475,13.410546824147012
470000.0,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,1956,0,"2559 155th Ave SE, Bellevue, WA 98007, USA",47.58652115,-122.1350020579294,13.060490101343552
375000.0,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,1908,1988,"549 27th Ave, Seattle, WA 98122, USA",47.6075998,-122.29813834956076,12.834683971615659
410000.0,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,1953,0,"10221 132nd Ave NE, Kirkland, WA 98033, USA",47.691999800000005,-122.16523800510448,12.923914877701906
566000.0,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,1987,2000,"23238 NE 29th Ct, Sammamish, WA 98074, USA",47.63688065060487,-122.02877581485592,13.246351123968212
680000.0,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,2010,0,"11000 243rd Ave NE, Redmond, WA 98053, USA",47.6964851,-122.01692795,13.429849547739444
332000.0,1.0,1.0,960,2640,1.0,0,0,3,760,200,1908,1988,"2919 E Harrison St, Seattle, WA 98112, USA",47.62230115,-122.29403909965671,12.712893259942282
902000.0,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,2003,0,"6909 123rd Ave NE, Kirkland, WA 98033, USA",47.66757425,-122.17612818896244,13.712370907691596
500000.0,3.0,1.75,1540,10800,1.0,0,0,5,770,770,1947,0,"3718 88th Ave SE, Mercer Island, WA 98040, USA",47.5763785,-122.22176966587548,13.122365377402328
445000.0,3.0,1.75,1890,32340,1.5,0,3,3,1890,0,1976,0,"21236 Tramp Harbor Rd SW, Vashon, WA 98070, USA",,,13.005831808336863
825000.0,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,1973,0,"14312 SE 45th St, Bellevue, WA 98006, USA",47.5656925,-122.1488778700505,13.623139877437296
1095000.0,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,1958,0,"2420 30th Ave W, Seattle, WA 98199, USA",47.6402115,-122.39516616240832,13.90626583447433
277000.0,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,1957,2001,"9615 58th Ave S, Seattle, WA 98118, USA",47.51634655,-122.26107204937118,12.531776395271262
545000.0,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,1975,0,"12710 89th Pl NE, Kirkland, WA 98034, USA",47.7142838,-122.22175179821868,13.208542908506082
435000.0,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,2003,0,"16023 271st Pl NE, Duvall, WA 98019, USA",47.7446795,-121.9761883900862,12.983103608918753
638000.0,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,2005,0,"6533 193rd Pl NE, Redmond, WA 98052, USA",47.6649162,-122.0821491,13.366095129723817
418000.0,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,1965,1993,"1212 168th Ave NE, Bellevue, WA 98008, USA",47.620546,-122.11603517857142,12.94323910384853
499000.0,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,1968,0,"16618 NE 91st St, Redmond, WA 98052, USA",47.68327815,-122.1181648,13.120363378739663
150000.0,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,1949,1985,"1432 S 129th St, Burien, WA 98168, USA",47.48785945,-122.31406442844366,11.918397239722838
759950.0,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,2002,0,"2328 246th Ave SE, Sammamish, WA 98075, USA",47.5886840167015,-122.01121316296653,13.541009236499786
427000.0,3.0,2.5,1830,65340,1.0,0,0,3,1520,310,1991,0,"44218 SE 161st Pl, North Bend, WA 98045, USA",,,12.964541634128395
632500.0,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,2003,0,"9181 226th Pl NE, Redmond, WA 98053, USA",47.68264125,-122.03825355,13.35743708061023
660000.0,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,1900,2005,"220 17th Ave, Seattle, WA 98122, USA",47.6040792,-122.30989896269148,13.399996629152975
862000.0,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,1990,2009,"12623 198th Dr NE, Woodinville, WA 98077, USA",,,13.667011709737965
524000.0,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,1910,2006,"159 Fulton St, Seattle, WA 98109, USA",47.64545485,-122.3540257042868,13.169248871698304
470000.0,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,1958,2004,"5624 Wilson Ave S, Seattle, WA 98118, USA",47.55141175,-122.26587819048704,13.060490101343552
385000.0,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,2000,0,"7612 SW 258th Ct, Vashon, WA 98070, USA",,,12.861001210669146
575000.0,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,1985,0,"460 Indigo Pl NW, Issaquah, WA 98027, USA",47.534796,-122.05285378583837,13.26212705890841
220000.0,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,1988,0,"2410 SW 323rd St, Federal Way, WA 98023, USA",47.311886141398645,-122.36423932034104,12.301387370778713
460000.0,2.0,1.0,890,2100,1.0,0,0,4,760,130,1919,1985,"4008 2nd Ave NW, Seattle, WA 98107, USA",47.65592265,-122.358793175,13.038983942375959
1712500.0,3.0,3.25,2940,5432,3.0,0,3,4,2440,500,1978,2000,"150 Highland Dr, Seattle, WA 98109, USA",47.6299477,-122.3538960454154,14.353465433059952
175000.0,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,1973,2013,"4342 S 299th St, Auburn, WA 98001, USA",47.3339841,-122.2790575469131,12.07254696717504
465000.0,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,1966,0,"15800-15898 15th Ave SW, Burien, WA 98166, USA",,,13.049794835104816
552000.0,3.0,1.0,1120,2300,1.0,0,0,4,820,300,1912,1989,"7002 22nd Ave NW, Seattle, WA 98117, USA",47.6797056,-122.38405908206632,13.221305136851795
565000.0,4.0,2.75,3130,139392,2.0,0,0,4,3130,0,1981,0,"27705 114th Ave SE, Kent, WA 98030, USA",47.35346955,-122.19033371750513,13.244582780038517
518000.0,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,1976,1992,"10342 162nd Pl NE, Redmond, WA 98052, USA",47.69274985,-122.12402787615588,13.157732451741687
899950.0,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,2006,0,"11672 91st Pl NE, Kirkland, WA 98034, USA",47.7074085,-122.21928301178006,13.710095596379851
373000.0,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,1926,1993,"5232 36th Ave SW, Seattle, WA 98126, USA",47.55461865,-122.37728012373552,12.829336379587506
385000.0,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,2006,0,"26920 229th Pl SE, Maple Valley, WA 98038, USA",47.3600821,-122.03511824443856,12.861001210669146
245000.0,2.0,1.0,1200,4880,1.0,0,0,3,980,220,1943,2002,"8421 8th Ave SW, Seattle, WA 98106, USA",47.52763899999999,-122.34579010023975,12.409017571151187
375000.0,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,1913,1945,"9801-9999 NE 183rd St, Bothell, WA 98011, USA",,,12.834683971615659
699850.0,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,2002,0,"1010 274th Way SE, Sammamish, WA 98075, USA",47.59906645,-121.97317439497164,13.458622734225388
450000.0,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,1948,0,"12722 15th Ave NE, Seattle, WA 98125, USA",47.72178935,-122.3119121869872,13.017005083966255
455000.0,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,1970,2014,"16326 NE 43rd Ct, Redmond, WA 98052, USA",47.6486125,-122.12189053598485,13.02805489573287
